,addinfo,api,category,explain,purpose,title
0,"서비스 게시일 2016-07-25 개발유형 웹사이트 ( )
개발자 (주)쓰리디뱅크 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2017-12-20","제공기관 서비스 설명
기타 문화재청 문화재정보,·국립중앙박물관 유물정보",분류 : 문화관광,"쓰리디뱅크는 3D콘텐츠 제작·플랫폼 업체로서 각종 문화재·유물 정보를 3D 콘텐츠로 변환시켜 제공하고 있습니다.

개발자 이메일 : 3dbank@3dbank.xyz","문화재청, 국립중앙박물관, 정보화산업진흥원의 공공데이터를 활용하여 3D콘텐츠 제작 서비스를 제공합니다.",쓰리디뱅크
0,"서비스 게시일 2017-10-31 개발유형 모바일앱 ( 안드로이드 )
개발자 (주)에이엔티홀딩스 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2017-12-06","제공기관 서비스 설명
한국관광공사 국문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.
한국관광공사 영문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 영문으로 제공한다.",분류 : 문화관광,"고메이 코리아는 T map 과 한국관광공사에서 제공하는 공공데이터를 사용하여 더 다양한 한국의 맛집정보를 제공하는 애플리케이션입니다.

개발자 이메일 : dev@ant-holdings.com",한국관광공사의 공공데이터를 활용하여 맛집정보를 제공합니다.,고메이 코리아
0,"서비스 게시일 2017-11-11 개발유형 모바일앱 ( 안드로이드 )
개발자 강수민 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2017-12-06","제공기관 서비스 설명
전라북도 전주시 동물약국 정보 현황
주소, 동물약국명 등을 기준으로 동물약국 정보를 제공하는 동물약국 정보 현황 서비스
전라북도 전주시 동물병원 정보 현황
주소, 동물병원명 등을 기준으로 동물병원 정보를 조회하는 동물병원 정보 현황 서비스
전라북도 전주시 유기동물보호소 정보 현황
주소, 유기동물보호소명 등을 기준으로 유기동물보호소 정보를 제공하는 유기동물보호소 정보 현황 서비스
전라북도 전주시 동물등록제 대행업소 정보 현황
주소, 대행업소명 등을 기준으로 동물등록제 대행업소 정보를 조회하는 동물등록제 대행업소 정보 현황 서비스",분류 : 공공행정,"동물이 행복한 전주는 동물 건강 관리 애플리케이션입니다. 동물 병원/약국 검색이 가능하며, 진료기록을 등록할 수 있습니다.

-기능-

# 전주시의 동물의료기관 검색
전주시의 동물의료기관을 의료기관명/지역명 기준으로 검색할 수 있습니다.
# 가까운 전주시의 동물의료기관 추천
현재 위치를 기준으로 하여 가장 가까운 전주시내 동물의료기관을 추천해줍니다.
# 자주가는 의료기관 등록
자주 방문하는 전주시의 의료기관 정보를 관리할 수 있습니다.
# 반려동물 건강 기록
반려동물의 진료기록(증상, 반려동물이름, 진료날짜 등)을 등록하여 체계적인 건강 관리에 도움을 줍니다.

개발자 이메일 : kk0105029kk@gmail.com",전주시의 공공데이터를 활용하여 동물관련 정보를 제공합니다.,동물이 행복한 전주
0,"서비스 게시일 2017-09-03 개발유형 모바일앱 ( 안드로이드 )
개발자 Allbino 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2017-11-17","제공기관 서비스 설명
식품의약품안전처
식품 영양성분 함량정보 서비스
식품의 영양성분 함량 정보(열량, 탄수화물, 단백질, 지방, 비타민, 무기질 등)를 조회하는 서비스
식품의약품안전처
HACCP지정현황 (업체명, 소재지, 지정품목, 식품군, 지정일)
위해요소중점관리기준 정보, 지정현황 등 제공
기타 식품의약품안전처 가공식품의 어린이 품질인증 정보 및 영양성분정보",분류 : 식품건강,"올쏘(Allso)는 식품의약품안전처의 공공데이터를 활용하여 가공식품의 어린이 품질인증 식품여부, 고열량저영양 식품여부와 제조업체의 HACCP 인증여부를 제공하며, 영양성분정보를 제공합니다.

개발자 이메일 : allbinodev@gmail.com",식품의약품안전처의 공공데이터를 활용하여 식품관련 정보를 제공합니다.,올쏘 Allso
0,"서비스 게시일 2017-11-16 개발유형 모바일앱 ( 안드로이드 )
개발자 최영대 개발자 소재지 인천광역시
개발자 유형 기타 등록일 2017-11-17","제공기관 서비스 설명
기상청 지진정보조회서비스
생활기상정보에 지진정보 중 지진정보문,지진정보문목록,지진해일통보문,지진해일통보문목록 정보를 조회하는 서비스입니다.

* 2017.7.3 이후 지진속보문, 지진속보문목록이 삭제되고 지진정보문,지진정보문목록에 통합됨",분류 : 과학기술,"지진감지는 스마트폰 가속도 센스를 활용하여 실시간 지진 경보를 제공하는 애플리케이션입니다.

개발자 이메일 : youngdae@gmail.com",기상청의 공공데이터를 활용하여 지진정보를 제공합니다.,지진감지
0,"서비스 게시일 2017-08-16 개발유형 모바일앱 ( 안드로이드 )
개발자 gnustory 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2017-11-17","제공기관 서비스 설명
기타 식품의약품안전처 : 살충제 달걀 검출 정보",분류 : 식품건강,"계란의 살충제 검출정보를 제공하는 애플리케이션입니다.

미우란 특징

* 식약처 제공 데이터 실시간 업데이트
* 계란 표면의 고유번호 입력으로 살충제 계란 검색
* 살충제 검출량/기준치 제공
* 생산자명, 농장명, 소재지, 살충제명 등 제공
* 살충제 피프로닐, 비펜트린 상세정보(가이드) 제공

개발자 이메일 : gnustory@gmail.com",식품의약품안전처의 공공데이터를 활용하여 살충제 계란 정보를 제공합니다.,미우란
0,"서비스 게시일 2017-11-05 개발유형 모바일앱 ( 안드로이드 )
개발자 Geni429 개발자 소재지 대전광역시
개발자 유형 기타 등록일 2017-11-10","제공기관 서비스 설명
한국관광공사 국문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.",분류 : 문화관광,"인터넷을 이용한 여행정보 제공서비스와 친구간의 채팅 및 정보 공유서비스를 함께 제공하여 여행준비를 여럿이서 같이 할 수 있는 애플리케이션입니다.

개발자 이메일 : geni429@gmail.com",한국관광공사의 공공데이터를 활용하여 여행정보를 제공합니다.,대동여 관광
0,"서비스 게시일 2017-11-05 개발유형 모바일앱 ( 안드로이드 )
개발자 KOIREN 개발자 소재지 경기도
개발자 유형 기타 등록일 2017-11-10","제공기관 서비스 설명
한국관광공사 국문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.
국립중앙의료원 전국 병?의원 찾기 서비스
전국 병?의원 정보를 조회하기 위한 서비스로서 주소별, 기관별로 조회할 수 있다
한국관광공사 중문 간체 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 중문 간체로 제공한다.
한국관광공사 일문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 일문으로 제공한다.
한국관광공사 영문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 영문으로 제공한다.",분류 : 문화관광,"KOIREN은 한국어에 익숙하지 않은 외국인 관광객들을 위해 최소한의 간단한 작동만으로도 경찰서 및 소방서에 자동 신고가 접수되도록 설계되었습니다. 이로써 위급상황에 당면했을 때 보다 빠르고 신속하게 문제를 해결할 수 있는 애플리케이션입니다.
주 기능인 자동신고외에도 KOIREN은 응급상황에서 사용할 수 있는 다양한 한국어 표현, 각국 대사관 및 영사관의 연락처, 외국어가 가능한 INTERNATIONAL TAXI 예약 서비스, 위치기반 서비스를 토대로 하는 지도등의 여러 부가 기능 또한 제공하고 있습니다.

개발자 이메일 : y2j129@naver.com",한국관광공사. 국립중앙의료원의 공공데이터를 활용하여 응급상황시 필요한 정보를 제공합니다.,KOIREN
0,"서비스 게시일 2017-11-30 개발유형 웹사이트 ( )
개발자 머스트고코리아 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2017-11-10","제공기관 서비스 설명
한국관광공사 영문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 영문으로 제공한다.",분류 : 문화관광,MustGoKorea는 대한민국을 여행하는 외국인들이 대한민국의 여행지와 현지인과의 만남을 통하여 대한민국의 문화를 직접 체험하는 공유여행 플랫폼 입니다.,한국관광공사의 공공데이터를 활용하여 관광정보를 제공합니다.,MustGoKorea
0,"서비스 게시일 2017-11-02 개발유형 모바일앱 ( 안드로이드 )
개발자 Surin Kim 개발자 소재지 경기도
개발자 유형 기타 등록일 2017-11-06","제공기관 서비스 설명
한국관광공사 국문 관광정보 서비스
코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.",분류 : 문화관광,"'포롱'은 소리 공유 소셜 커뮤니티 서비스를 제공하는 애플리케이션입니다.
사용자가 일상 및 여행지에서 경험한, 기억하고 싶은 소리들을 녹음하여 이미지와 함께 업로드해 다른 사람들과 공유하고 스스로 추억할 수 있게 만드는 것을 목적으로 합니다.
회원가입 시, 선호 태그를 선택할 수 있으며 태그 별로 어울리는 국내 여행지 및 행사를 추천받을 수 있습니다.

개발자 이메일 : ksr95703@gmail.com",한국관광공사의 공공데이터를 활용하여 관광정보를 제공합니다.,포롱
0,"서비스 게시일 2017-10-31 개발유형 웹사이트 ( )
개발자 ㈜부동산네비 개발자 소재지 인천광역시
개발자 유형 기타 등록일 2017-11-06","제공기관 서비스 설명
국토교통부 아파트 전월세 자료
부동산 거래신고에 관한 법률에 따라 신고된 아파트 전월세 자료(아파트, 면적, 지번 등)를 제공하는 아파트 전월세 신고 조회서비스
국토교통부 아파트매매 실거래자료
부동산 거래신고에 관한 법률에 따라 신고된 아파트 매매 자료(아파트, 면적, 지번등)를 제공하는 아파트 매매 신고 조회 서비스
국토교통부 아파트매매 실거래 상세 자료
부동산 거래신고에 관한 법률에 따라 신고된 아파트 매매 자료(아파트, 면적, 지번 등)를 제공하는 아파트 매매 신고 조회 서비스(코드포함)
한국감정원 실거래가격지수 통계 조회 서비스
지역, 기간을 검색 조건으로 하여 가격지수 통계를 조회 할 수 있는 서비스로 실거래가격지수 통계는 아파트 시럭래가격지수로 이루어져 있다.
한국감정원 아파트실거래가격지수 조회 서비스
한국감정원에서 생산하는 통계지표 중 아파트실거래가격지수를 조회하기 위한 서비스로 기간과 지역코드를 기반으로 아파트실거래가격지수 정보를 조회 할 수 있다.",분류 : 국토관리,"부동산 매물정보, 매물의뢰 서비스. 아파트 분양, 원룸, 인테리어 정보등을 제공하는 웹사이트입니다.

개발자 이메일 : abc@amdin.co.kr","국토교통부, 한국감정원의 공공데이터를 활용하여 부동산 정보를 제공합니다.",부동산네비
